variant,label,window,family,pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,SOL/USDT:USDT,263.2212,263.2212,4.14,2026-06-10 09:00:00+00:00,2026-06-11 01:00:00+00:00,63.58,63.62,0.0005,0.0005,960,-0.0017304755047065346,-0.45527009,profit_lock_compression_breakdown,67.39,-0.06,65.77,-0.040292257525848196,62.29,65.74,False,short_compression_breakdown,1.0,True,1781082000000,1781139600000,"[{'amount': 4.14, 'safe_price': 63.58, 'ft_order_side': 'sell', 'order_filled_timestamp': 1781082000000, 'ft_is_entry': True, 'ft_order_tag': 'short_compression_breakdown', 'cost': 263.35281059999994}, {'amount': 4.14, 'safe_price': 63.62, 'ft_order_side': 'buy', 'order_filled_timestamp': 1781139600000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_compression_breakdown', 'cost': 263.51849339999995}]",-0.02636608821376363,3
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,ADA/USDT:USDT,222.4413,222.4413,1317.0,2026-06-17 09:00:00+00:00,2026-06-17 19:00:00+00:00,0.1689,0.1695,0.0005,0.0005,600,-0.004508170477563408,-1.0023019,profit_lock_compression_breakdown,0.179,-0.06,0.1687,-0.02509781287970836,0.1646,0.1728,False,short_compression_breakdown,1.0,True,1781686800000,1781722800000,"[{'amount': 1317.0, 'safe_price': 0.1689, 'ft_order_side': 'sell', 'order_filled_timestamp': 1781686800000, 'ft_is_entry': True, 'ft_order_tag': 'short_compression_breakdown', 'cost': 222.55252064999996}, {'amount': 1317.0, 'safe_price': 0.1695, 'ft_order_side': 'buy', 'order_filled_timestamp': 1781722800000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_compression_breakdown', 'cost': 223.34311575}]",0.010734496143335999,2
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,SOL/USDT:USDT,247.5457,247.5457,1.73,2025-06-19 15:00:00+00:00,2025-06-19 22:35:00+00:00,143.09,147.37,0.0005,0.0005,455,-0.03093091650426101,-7.65298697,stop_loss,151.67,-0.06,147.37,-0.029975832995732477,142.83,147.43,False,short_pullback_restart,1.0,True,1750345200000,1750372500000,"[{'amount': 1.73, 'safe_price': 143.09, 'ft_order_side': 'sell', 'order_filled_timestamp': 1750345200000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 247.66947285}, {'amount': 1.73, 'safe_price': 147.37, 'ft_order_side': 'buy', 'order_filled_timestamp': 1750372500000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 255.07757504999998}]",0.0026609303000000007,3
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,SOL/USDT:USDT,242.515,242.515,1.75,2025-06-21 18:00:00+00:00,2025-06-21 21:30:00+00:00,138.58,135.22,0.0005,0.0005,210,0.023269680734435624,5.640425,profit_giveback_guard,146.89,-0.06,138.44,-0.02473293856402692,130.46,139.58,False,short_pullback_restart,1.0,True,1750528800000,1750541400000,"[{'amount': 1.75, 'safe_price': 138.58, 'ft_order_side': 'sell', 'order_filled_timestamp': 1750528800000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 242.6362575}, {'amount': 1.75, 'safe_price': 135.22, 'ft_order_side': 'buy', 'order_filled_timestamp': 1750541400000, 'ft_is_entry': False, 'ft_order_tag': 'profit_giveback_guard', 'cost': 236.75331749999998}]",0.0,5
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,NEAR/USDT:USDT,205.737,205.737,101.0,2025-06-21 14:00:00+00:00,2025-06-22 00:05:00+00:00,2.037,1.981,0.0005,0.0005,605,0.026479493945293805,5.44508774,profit_giveback_guard,2.159,-0.06,2.034,-0.023108597285067756,1.902,2.054,False,short_pullback_restart,1.0,True,1750514400000,1750550700000,"[{'amount': 101.0, 'safe_price': 2.037, 'ft_order_side': 'sell', 'order_filled_timestamp': 1750514400000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 205.8398685}, {'amount': 101.0, 'safe_price': 1.981, 'ft_order_side': 'buy', 'order_filled_timestamp': 1750550700000, 'ft_is_entry': False, 'ft_order_tag': 'profit_giveback_guard', 'cost': 200.1810405}]",-0.0080032602,6
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,ETH/USDT:USDT,151.7241,151.7241,0.069,2025-06-22 14:00:00+00:00,2025-06-22 14:50:00+00:00,2198.9,2197.38,0.0005,0.0005,50,-0.00030855393133831,-0.04679166,profit_lock_pullback_restart,2330.83,-0.06,2306.19,-0.048794549973850465,2155.1,2212.0,False,short_pullback_restart,1.0,True,1750600800000,1750603800000,"[{'amount': 0.069, 'safe_price': 2198.9, 'ft_order_side': 'sell', 'order_filled_timestamp': 1750600800000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 151.79996205}, {'amount': 0.069, 'safe_price': 2197.38, 'ft_order_side': 'buy', 'order_filled_timestamp': 1750603800000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_pullback_restart', 'cost': 151.69502961}]",0.0,6
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,BNB/USDT:USDT,227.9792,227.9792,0.37,2025-06-22 14:00:00+00:00,2025-06-22 22:40:00+00:00,616.16,614.46,0.0005,0.0005,520,0.001761283783932995,0.4013353,profit_lock_pullback_restart,653.12,-0.06,615.54,-0.02190394289034603,600.91,618.54,False,short_pullback_restart,1.0,True,1750600800000,1750632000000,"[{'amount': 0.37, 'safe_price': 616.16, 'ft_order_side': 'sell', 'order_filled_timestamp': 1750600800000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 228.0931896}, {'amount': 0.37, 'safe_price': 614.46, 'ft_order_side': 'buy', 'order_filled_timestamp': 1750632000000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_pullback_restart', 'cost': 227.4638751}]",0.0,6
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,LINK/USDT:USDT,222.14192,222.14192,17.29,2025-07-01 19:00:00+00:00,2025-07-02 15:10:00+00:00,12.848,13.278,0.0005,0.0005,1210,-0.034525600307995834,-7.66574835,stop_loss,13.618,-0.06,13.278,-0.03354424349546137,12.716,13.315,False,short_compression_breakdown,1.0,True,1751396400000,1751469000000,"[{'amount': 17.29, 'safe_price': 12.848, 'ft_order_side': 'sell', 'order_filled_timestamp': 1751396400000, 'ft_is_entry': True, 'ft_order_tag': 'short_compression_breakdown', 'cost': 222.25299095999998}, {'amount': 17.29, 'safe_price': 13.278, 'ft_order_side': 'buy', 'order_filled_timestamp': 1751469000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 229.69140830999999}]",-0.005189076822634342,2
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,BTC/USDT:USDT,333.5994,333.5994,0.003,2025-07-10 00:00:00+00:00,2025-07-10 21:15:00+00:00,111199.8,113622.7,0.0005,0.0005,1275,0.02056320710775675,6.86330349,profit_giveback_guard,104527.9,-0.06,111311.0,-0.021218899072404263,110432.2,117500.0,False,long_1d_center_compression,1.0,False,1752105600000,1752182100000,"[{'amount': 0.003, 'safe_price': 111199.8, 'ft_order_side': 'buy', 'order_filled_timestamp': 1752105600000, 'ft_is_entry': True, 'ft_order_tag': 'long_1d_center_compression', 'cost': 333.76619969999996}, {'amount': 0.003, 'safe_price': 113622.7, 'ft_order_side': 'sell', 'order_filled_timestamp': 1752182100000, 'ft_is_entry': False, 'ft_order_tag': 'profit_giveback_guard', 'cost': 341.03853405}]",-0.068162759289,3
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,ETH/USDT:USDT,307.21359,307.21359,0.111,2025-07-10 00:00:00+00:00,2025-07-14 03:40:00+00:00,2767.69,3049.98,0.0005,0.0005,5980,0.10000094532046044,30.73701024,roi,2601.63,-0.06,2770.46,-0.020215697300203006,2754.08,3051.91,False,long_1d_center_compression,1.0,False,1752105600000,1752464400000,"[{'amount': 0.111, 'safe_price': 2767.69, 'ft_order_side': 'buy', 'order_filled_timestamp': 1752105600000, 'ft_is_entry': True, 'ft_order_tag': 'long_1d_center_compression', 'cost': 307.367196795}, {'amount': 0.111, 'safe_price': 3049.98, 'ft_order_side': 'sell', 'order_filled_timestamp': 1752464400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 338.71705389}]",-0.274299075252843,0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,BNB/USDT:USDT,336.287,336.287,0.49,2025-07-11 00:00:00+00:00,2025-07-14 18:55:00+00:00,686.3,689.87,0.0005,0.0005,5455,0.004078224234369596,1.37213952,profit_lock_long_center,645.13,-0.06,686.99,-0.021791140412080523,679.47,708.0,False,long_1d_center_compression,1.0,False,1752192000000,1752519300000,"[{'amount': 0.49, 'safe_price': 686.3, 'ft_order_side': 'buy', 'order_filled_timestamp': 1752192000000, 'ft_is_entry': True, 'ft_order_tag': 'long_1d_center_compression', 'cost': 336.45514349999996}, {'amount': 0.49, 'safe_price': 689.87, 'ft_order_side': 'sell', 'order_filled_timestamp': 1752519300000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_long_center', 'cost': 338.20531815}]",-0.03999883328000001,0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,TRX/USDT:USDT,344.9772,344.9772,1213.0,2025-07-03 00:00:00+00:00,2025-07-17 09:35:00+00:00,0.2844,0.31359,0.0005,0.0005,20735,0.1000163150371737,34.52059999,roi,0.26734,-0.06,0.28469,-0.019681818181818356,0.28086,0.31378,False,long_1d_center_compression,1.0,False,1751500800000,1752744900000,"[{'amount': 1213.0, 'safe_price': 0.2844, 'ft_order_side': 'buy', 'order_filled_timestamp': 1751500800000, 'ft_is_entry': True, 'ft_order_tag': 'long_1d_center_compression', 'cost': 345.1496886}, {'amount': 1213.0, 'safe_price': 0.31359, 'ft_order_side': 'sell', 'order_filled_timestamp': 1752744900000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 380.574862335}]",-0.5241890745223041,3
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,LTC/USDT:USDT,370.5084,370.5084,3.057,2025-08-05 00:00:00+00:00,2025-08-05 07:30:00+00:00,121.2,121.33,0.0005,0.0005,450,-2.7868699350397456e-05,-0.01033075,trailing_stop_loss,113.93,-0.06,121.33,-0.020101768839350664,120.04,125.06,False,long_1d_center_compression,1.0,False,1754352000000,1754379000000,"[{'amount': 3.057, 'safe_price': 121.2, 'ft_order_side': 'buy', 'order_filled_timestamp': 1754352000000, 'ft_is_entry': True, 'ft_order_tag': 'long_1d_center_compression', 'cost': 370.69365419999997}, {'amount': 3.057, 'safe_price': 121.33, 'ft_order_side': 'sell', 'order_filled_timestamp': 1754379000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 371.09126290499995}]",-0.037033646921481,1
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,ETH/USDT:USDT,367.3896,367.3896,0.094,2025-08-08 00:00:00+00:00,2025-08-09 22:20:00+00:00,3908.4,4305.73,0.0005,0.0005,2780,0.09999886953158492,36.75691395,roi,3673.9,-0.06,3912.31,-0.024627121306178834,3876.7,4325.24,False,long_1d_center_compression,1.0,False,1754611200000,1754778000000,"[{'amount': 0.094, 'safe_price': 3908.4, 'ft_order_side': 'buy', 'order_filled_timestamp': 1754611200000, 'ft_is_entry': True, 'ft_order_tag': 'long_1d_center_compression', 'cost': 367.5732948}, {'amount': 0.094, 'safe_price': 4305.73, 'ft_order_side': 'sell', 'order_filled_timestamp': 1754778000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 404.94098930999996}]",-0.20604193660717493,5
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,BTC/USDT:USDT,357.7659,357.7659,0.003,2025-08-11 00:00:00+00:00,2025-08-11 13:00:00+00:00,119255.3,119374.6,0.0005,0.0005,780,-0.00020193472133967863,-0.07228148,trailing_stop_loss,112100.0,-0.06,119374.6,-0.01970649554134174,118950.0,122450.0,False,long_1d_center_compression,1.0,False,1754870400000,1754917200000,"[{'amount': 0.003, 'safe_price': 119255.3, 'ft_order_side': 'buy', 'order_filled_timestamp': 1754870400000, 'ft_is_entry': True, 'ft_order_tag': 'long_1d_center_compression', 'cost': 357.94478295}, {'amount': 0.003, 'safe_price': 119374.6, 'ft_order_side': 'sell', 'order_filled_timestamp': 1754917200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 358.3028619}]",-0.072236634652173,0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,TRX/USDT:USDT,383.04793,383.04793,1087.0,2025-08-13 00:00:00+00:00,2025-08-14 12:30:00+00:00,0.35239,0.35275,0.0005,0.0005,2190,-0.0005413964503220195,-0.20748448,trailing_stop_loss,0.33125,-0.06,0.35275,-0.01994223716381438,0.35,0.37038,False,long_1d_center_compression,1.0,False,1755043200000,1755174600000,"[{'amount': 1087.0, 'safe_price': 0.35239, 'ft_order_side': 'buy', 'order_filled_timestamp': 1755043200000, 'ft_is_entry': True, 'ft_order_tag': 'long_1d_center_compression', 'cost': 383.23945396499994}, {'amount': 1087.0, 'safe_price': 0.35275, 'ft_order_side': 'sell', 'order_filled_timestamp': 1755174600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 383.630969625}]",-0.215560888424349,3
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,BNB/USDT:USDT,381.7305,381.7305,0.45,2025-08-14 00:00:00+00:00,2025-08-14 12:30:00+00:00,848.29,849.14,0.0005,0.0005,750,-0.0002179579294955403,-0.08324279,trailing_stop_loss,797.4,-0.06,849.14,-0.021154952794845028,833.45,870.15,False,long_1d_center_compression,1.0,False,1755129600000,1755174600000,"[{'amount': 0.45, 'safe_price': 848.29, 'ft_order_side': 'buy', 'order_filled_timestamp': 1755129600000, 'ft_is_entry': True, 'ft_order_tag': 'long_1d_center_compression', 'cost': 381.92136525}, {'amount': 0.45, 'safe_price': 849.14, 'ft_order_side': 'sell', 'order_filled_timestamp': 1755174600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 382.3040565}]",-0.08382104417981442,3
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,NEAR/USDT:USDT,213.366,213.366,86.0,2025-08-21 12:00:00+00:00,2025-08-22 02:15:00+00:00,2.481,2.478,0.0005,0.0005,855,0.00040741854199973827,0.0868858,trailing_stop_loss,2.629,-0.06,2.478,-0.022491336633663428,2.424,2.51,False,short_pullback_restart,1.0,True,1755777600000,1755828900000,"[{'amount': 86.0, 'safe_price': 2.481, 'ft_order_side': 'sell', 'order_filled_timestamp': 1755777600000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 213.47268299999996}, {'amount': 86.0, 'safe_price': 2.478, 'ft_order_side': 'buy', 'order_filled_timestamp': 1755828900000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 213.214554}]",0.04212280000000001,4
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,NEAR/USDT:USDT,238.491,238.491,99.0,2025-08-22 12:00:00+00:00,2025-08-22 12:50:00+00:00,2.409,2.41,0.0005,0.0005,50,-0.0014160255719391451,-0.3375405,profit_lock_compression_breakdown,2.553,-0.06,2.49,-0.033998713447821016,2.367,2.411,False,short_compression_breakdown,1.0,True,1755864000000,1755867000000,"[{'amount': 99.0, 'safe_price': 2.409, 'ft_order_side': 'sell', 'order_filled_timestamp': 1755864000000, 'ft_is_entry': True, 'ft_order_tag': 'short_compression_breakdown', 'cost': 238.61024549999996}, {'amount': 99.0, 'safe_price': 2.41, 'ft_order_side': 'buy', 'order_filled_timestamp': 1755867000000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_compression_breakdown', 'cost': 238.709295}]",0.0,4
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,XRP/USDT:USDT,250.5789,250.5789,88.5,2025-08-22 04:00:00+00:00,2025-08-22 13:45:00+00:00,2.8314,2.8455,0.0005,0.0005,585,-0.005924757150601197,-1.48387682,profit_lock_compression_breakdown,3.0012,-0.06,2.9241,-0.03276917900230414,2.7812,2.8753,False,short_compression_breakdown,1.0,True,1755835200000,1755870300000,"[{'amount': 88.5, 'safe_price': 2.8314, 'ft_order_side': 'sell', 'order_filled_timestamp': 1755835200000, 'ft_is_entry': True, 'ft_order_tag': 'short_compression_breakdown', 'cost': 250.70418945}, {'amount': 88.5, 'safe_price': 2.8455, 'ft_order_side': 'buy', 'order_filled_timestamp': 1755870300000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_compression_breakdown', 'cost': 251.952663375}]",0.015176008527736049,4
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,BTC/USDT:USDT,337.0524,337.0524,0.003,2025-08-21 17:00:00+00:00,2025-08-22 14:00:00+00:00,112350.8,114093.8,0.0005,0.0005,1260,-0.01635619787271634,-5.5101393,trailing_stop_loss,119091.8,-0.06,114093.8,-0.016824313695957605,111625.9,114280.0,False,short_pullback_restart,1.0,True,1755795600000,1755871200000,"[{'amount': 0.003, 'safe_price': 112350.8, 'ft_order_side': 'sell', 'order_filled_timestamp': 1755795600000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 337.2209262}, {'amount': 0.003, 'safe_price': 114093.8, 'ft_order_side': 'buy', 'order_filled_timestamp': 1755871200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 342.4525407}]",0.05852760312000001,4
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,TAO/USDT:USDT,240.53395,240.53395,0.733,2025-08-28 17:00:00+00:00,2025-08-29 12:30:00+00:00,328.15,327.82,0.0005,0.0005,1170,0.0002557527892187658,0.06148647,trailing_stop_loss,347.83,-0.06,327.82,-0.022302834689867934,315.65,338.0,False,short_pullback_restart,1.0,True,1756400400000,1756470600000,"[{'amount': 0.733, 'safe_price': 328.15, 'ft_order_side': 'sell', 'order_filled_timestamp': 1756400400000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 240.65421697499997}, {'amount': 0.733, 'safe_price': 327.82, 'ft_order_side': 'buy', 'order_filled_timestamp': 1756470600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 240.41220603}]",0.0600094799757895,4
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,SUI/USDT:USDT,180.499,180.499,53.8,2025-08-29 08:00:00+00:00,2025-08-29 12:30:00+00:00,3.355,3.3516,0.0005,0.0005,270,0.00011399397170593451,0.02056551,trailing_stop_loss,3.5563,-0.06,3.3516,-0.02034979298587425,3.2848,3.4006,False,short_compression_breakdown,1.0,True,1756454400000,1756470600000,"[{'amount': 53.8, 'safe_price': 3.355, 'ft_order_side': 'sell', 'order_filled_timestamp': 1756454400000, 'ft_is_entry': True, 'ft_order_tag': 'short_compression_breakdown', 'cost': 180.5892495}, {'amount': 53.8, 'safe_price': 3.3516, 'ft_order_side': 'buy', 'order_filled_timestamp': 1756470600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 180.40623803999998}]",0.018053050097600002,4
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,NEAR/USDT:USDT,163.279,163.279,67.0,2025-08-29 08:00:00+00:00,2025-08-29 21:45:00+00:00,2.437,2.434,0.0005,0.0005,825,0.00037875967975597254,0.06181258,profit_lock_pullback_restart,2.583,-0.06,2.557,-0.04953629294525763,2.388,2.51,False,short_pullback_restart,1.0,True,1756454400000,1756503900000,"[{'amount': 67.0, 'safe_price': 2.437, 'ft_order_side': 'sell', 'order_filled_timestamp': 1756454400000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 163.3606395}, {'amount': 67.0, 'safe_price': 2.434, 'ft_order_side': 'buy', 'order_filled_timestamp': 1756503900000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_pullback_restart', 'cost': 163.159539}]",0.0239910795765317,4
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,DOGE/USDT:USDT,326.35024,326.35024,1528.0,2025-09-01 00:00:00+00:00,2025-09-01 07:30:00+00:00,0.21358,0.21336,0.0005,0.0005,450,0.0001295398087460788,0.04225421,trailing_stop_loss,0.22639,-0.06,0.21336,-0.022408452728928108,0.20805,0.21462,False,short_pullback_restart,1.0,True,1756684800000,1756711800000,"[{'amount': 1528.0, 'safe_price': 0.21358, 'ft_order_side': 'sell', 'order_filled_timestamp': 1756684800000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 326.51341512}, {'amount': 1528.0, 'safe_price': 0.21336, 'ft_order_side': 'buy', 'order_filled_timestamp': 1756711800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 326.17708703999995}]",0.032276374220624,0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,XRP/USDT:USDT,47.1648,47.1648,17.0,2025-09-01 00:00:00+00:00,2025-09-01 07:45:00+00:00,2.7744,2.7716,0.0005,0.0005,465,2.9648152320953205e-05,0.00139765,trailing_stop_loss,2.9408,-0.06,2.7716,-0.022626867874405043,2.7,2.7784,False,short_pullback_restart,1.0,True,1756684800000,1756712700000,"[{'amount': 17.0, 'safe_price': 2.7744, 'ft_order_side': 'sell', 'order_filled_timestamp': 1756684800000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 47.188382399999995}, {'amount': 17.0, 'safe_price': 2.7716, 'ft_order_side': 'buy', 'order_filled_timestamp': 1756712700000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 47.14075859999999}]",0.000938654693643,0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,NEAR/USDT:USDT,379.99,379.99,158.0,2025-08-31 23:00:00+00:00,2025-09-01 07:50:00+00:00,2.405,2.402,0.0005,0.0005,530,9.099070443666793e-05,0.03455827,trailing_stop_loss,2.549,-0.06,2.402,-0.020643585386575847,2.318,2.407,False,short_pullback_restart,1.0,True,1756681200000,1756713000000,"[{'amount': 158.0, 'safe_price': 2.405, 'ft_order_side': 'sell', 'order_filled_timestamp': 1756681200000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 380.1799949999999}, {'amount': 158.0, 'safe_price': 2.402, 'ft_order_side': 'buy', 'order_filled_timestamp': 1756713000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 379.705758}]",-0.0596887323434088,0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,BTC/USDT:USDT,334.275,334.275,0.003,2025-08-29 02:00:00+00:00,2025-09-02 13:55:00+00:00,111425.0,111148.1,0.0005,0.0005,6475,0.0022597618456225346,0.7550042,profit_lock_pullback_restart,118110.5,-0.06,111313.5,-0.020505487413008616,107211.5,111797.2,False,short_pullback_restart,1.0,True,1756432800000,1756821300000,"[{'amount': 0.003, 'safe_price': 111425.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1756432800000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 334.4421375}, {'amount': 0.003, 'safe_price': 111148.1, 'ft_order_side': 'buy', 'order_filled_timestamp': 1756821300000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_pullback_restart', 'cost': 333.61102215}]",0.2581638473450538,1
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,TAO/USDT:USDT,249.0258,249.0258,0.795,2025-09-04 16:00:00+00:00,2025-09-05 12:25:00+00:00,313.24,322.66,0.0005,0.0005,1225,-0.03088317975194593,-7.68686319,trailing_stop_loss,332.03,-0.06,322.66,-0.03106905555103423,310.63,322.71,False,short_compression_breakdown,1.0,True,1757001600000,1757075100000,"[{'amount': 0.795, 'safe_price': 313.24, 'ft_order_side': 'sell', 'order_filled_timestamp': 1757001600000, 'ft_is_entry': True, 'ft_order_tag': 'short_compression_breakdown', 'cost': 249.15031290000002}, {'amount': 0.795, 'safe_price': 322.66, 'ft_order_side': 'buy', 'order_filled_timestamp': 1757075100000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 256.64295735}]",0.054807057566425864,4
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,XRP/USDT:USDT,300.29649,300.29649,107.9,2025-09-04 20:00:00+00:00,2025-09-05 12:30:00+00:00,2.7831,2.8587,0.0005,0.0005,990,-0.0280680896550013,-8.42453443,stop_loss,2.95,-0.06,2.8587,-0.027180500804257823,2.7765,2.8768,False,short_pullback_restart,1.0,True,1757016000000,1757075400000,"[{'amount': 107.9, 'safe_price': 2.7831, 'ft_order_side': 'sell', 'order_filled_timestamp': 1757016000000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 300.446638245}, {'amount': 107.9, 'safe_price': 2.8587, 'ft_order_side': 'buy', 'order_filled_timestamp': 1757075400000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 308.607956865}]",0.03708067996610848,4
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,SOL/USDT:USDT,373.9798,373.9798,1.67,2025-09-11 00:00:00+00:00,2025-09-11 12:30:00+00:00,223.94,224.17,0.0005,0.0005,750,-3.1562394950006757e-06,-0.00118096,trailing_stop_loss,210.51,-0.06,224.17,-0.02111816593886473,221.59,229.0,False,long_1d_center_compression,1.0,False,1757548800000,1757593800000,"[{'amount': 1.67, 'safe_price': 223.94, 'ft_order_side': 'buy', 'order_filled_timestamp': 1757548800000, 'ft_is_entry': True, 'ft_order_tag': 'long_1d_center_compression', 'cost': 374.1667898999999}, {'amount': 1.67, 'safe_price': 224.17, 'ft_order_side': 'sell', 'order_filled_timestamp': 1757593800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 374.5510819499999}]",-0.011109108550039522,3
