variant,label,window,family,pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,LINK/USDT:USDT,270.8394,270.8394,53.42,2023-06-19 11:00:00+00:00,2023-06-19 17:10:00+00:00,5.07,5.067,0.0005,0.0005,370,-0.00044310216594181347,-0.11994952,profit_lock_compression_breakdown,5.374,-0.06,5.193,-0.02127435284729895,4.97,5.126,False,short_compression_breakdown,1.0,True,1687172400000,1687194600000,"[{'amount': 53.42, 'safe_price': 5.07, 'ft_order_side': 'sell', 'order_filled_timestamp': 1687172400000, 'ft_is_entry': True, 'ft_order_tag': 'short_compression_breakdown', 'cost': 270.9748197}, {'amount': 53.42, 'safe_price': 5.067, 'ft_order_side': 'buy', 'order_filled_timestamp': 1687194600000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_compression_breakdown', 'cost': 270.81447957}]",-0.0094502501424,0
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,NEAR/USDT:USDT,157.296,157.296,116.0,2023-07-05 11:00:00+00:00,2023-07-05 16:30:00+00:00,1.356,1.352,0.0005,0.0005,330,0.0019822418202285965,0.31164281,profit_lock_compression_breakdown,1.437,-0.06,1.418,-0.04634811041277764,1.331,1.371,False,short_compression_breakdown,1.0,True,1688554800000,1688574600000,"[{'amount': 116.0, 'safe_price': 1.356, 'ft_order_side': 'sell', 'order_filled_timestamp': 1688554800000, 'ft_is_entry': True, 'ft_order_tag': 'short_compression_breakdown', 'cost': 157.374648}, {'amount': 116.0, 'safe_price': 1.352, 'ft_order_side': 'buy', 'order_filled_timestamp': 1688574600000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_compression_breakdown', 'cost': 156.91041600000003}]",0.0047068104764164,2
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,NEAR/USDT:USDT,185.471,185.471,143.0,2023-07-10 01:00:00+00:00,2023-07-10 19:50:00+00:00,1.297,1.347,0.0005,0.0005,1130,-0.039752869301460096,-7.36931792,stop_loss,1.374,-0.06,1.347,-0.03896759800848448,1.284,1.351,False,short_compression_breakdown,1.0,True,1688950800000,1689018600000,"[{'amount': 143.0, 'safe_price': 1.297, 'ft_order_side': 'sell', 'order_filled_timestamp': 1688950800000, 'ft_is_entry': True, 'ft_order_tag': 'short_compression_breakdown', 'cost': 185.5637355}, {'amount': 143.0, 'safe_price': 1.347, 'ft_order_side': 'buy', 'order_filled_timestamp': 1689018600000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 192.7173105}]",-0.030271916580334,0
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,TRX/USDT:USDT,343.99552,343.99552,4103.0,2023-07-23 00:00:00+00:00,2023-07-24 03:40:00+00:00,0.08384,0.08217,0.0005,0.0005,1660,-0.021050315547361084,-7.24483485,stop_loss,0.07881,-0.06,0.08217,-0.020000002595759514,0.08215,0.0852,False,long_1d_center_compression,1.0,False,1690070400000,1690170000000,"[{'amount': 4103.0, 'safe_price': 0.08384, 'ft_order_side': 'buy', 'order_filled_timestamp': 1690070400000, 'ft_is_entry': True, 'ft_order_tag': 'long_1d_center_compression', 'cost': 344.16751775999995}, {'amount': 4103.0, 'safe_price': 0.08217, 'ft_order_side': 'sell', 'order_filled_timestamp': 1690170000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 337.312081755}]",-0.052255330390284994,0
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,NEAR/USDT:USDT,264.03,264.03,195.0,2023-07-27 19:00:00+00:00,2023-07-28 03:35:00+00:00,1.354,1.39,0.0005,0.0005,515,-0.027591380964883075,-7.28130984,stop_loss,1.435,-0.06,1.39,-0.02687445489835527,1.352,1.39,False,short_pullback_restart,1.0,True,1690484400000,1690515300000,"[{'amount': 195.0, 'safe_price': 1.354, 'ft_order_side': 'sell', 'order_filled_timestamp': 1690484400000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 264.162015}, {'amount': 195.0, 'safe_price': 1.39, 'ft_order_side': 'buy', 'order_filled_timestamp': 1690515300000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 271.1855249999999}]",0.006230159379229501,4
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,SUI/USDT:USDT,250.08944,250.08944,405.2,2023-07-30 20:00:00+00:00,2023-07-30 20:00:00+00:00,0.6172,0.6172,0.0005,0.0005,0,-0.0010005002501250625,-0.25008944,profit_lock_pullback_restart,0.6542,-0.06,0.6165,-0.04487849517031006,0.5901,0.6177,False,short_pullback_restart,1.0,True,1690747200000,1690747200000,"[{'amount': 405.2, 'safe_price': 0.6172, 'ft_order_side': 'sell', 'order_filled_timestamp': 1690747200000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 250.21448471999994}, {'amount': 405.2, 'safe_price': 0.6172, 'ft_order_side': 'buy', 'order_filled_timestamp': 1690747200000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_pullback_restart', 'cost': 250.21448471999994}]",0.0,6
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,ZEC/USDT:USDT,338.97136,338.97136,11.284,2023-07-30 07:00:00+00:00,2023-07-30 20:45:00+00:00,30.04,29.52,0.0005,0.0005,825,0.016527696256813315,5.59961447,profit_lock_pullback_restart,31.84,-0.06,30.0,-0.02388126919140232,28.61,30.28,False,short_pullback_restart,1.0,True,1690700400000,1690749900000,"[{'amount': 11.284, 'safe_price': 30.04, 'ft_order_side': 'sell', 'order_filled_timestamp': 1690700400000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 339.14084568}, {'amount': 11.284, 'safe_price': 29.52, 'ft_order_side': 'buy', 'order_filled_timestamp': 1690749900000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_pullback_restart', 'cost': 333.27023183999995}]",0.06797198529576001,6
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,NEAR/USDT:USDT,219.121,219.121,161.0,2023-07-31 20:00:00+00:00,2023-08-01 02:10:00+00:00,1.361,1.346,0.0005,0.0005,370,0.010132472555160756,2.2191274,profit_lock_compression_breakdown,1.442,-0.06,1.359,-0.032375854214123034,1.317,1.382,False,short_compression_breakdown,1.0,True,1690833600000,1690855800000,"[{'amount': 161.0, 'safe_price': 1.361, 'ft_order_side': 'sell', 'order_filled_timestamp': 1690833600000, 'ft_is_entry': True, 'ft_order_tag': 'short_compression_breakdown', 'cost': 219.2305605}, {'amount': 161.0, 'safe_price': 1.346, 'ft_order_side': 'buy', 'order_filled_timestamp': 1690855800000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_compression_breakdown', 'cost': 216.814353}]",0.0220409,1
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,ZEC/USDT:USDT,330.61314,330.61314,11.253,2023-08-04 09:00:00+00:00,2023-08-06 00:15:00+00:00,29.38,29.29,0.0005,0.0005,2355,0.002479639770958204,0.81939159,profit_lock_pullback_restart,31.14,-0.06,29.35,-0.020536161335187764,28.64,29.66,False,short_pullback_restart,1.0,True,1691139600000,1691280900000,"[{'amount': 11.253, 'safe_price': 29.38, 'ft_order_side': 'sell', 'order_filled_timestamp': 1691139600000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 330.77844656999997}, {'amount': 11.253, 'safe_price': 29.29, 'ft_order_side': 'buy', 'order_filled_timestamp': 1691280900000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_pullback_restart', 'cost': 329.765170185}]",0.13672834883981774,6
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,ETH/USDT:USDT,340.57575,340.57575,0.185,2023-08-02 15:00:00+00:00,2023-08-07 01:30:00+00:00,1840.95,1842.0,0.0005,0.0005,6390,-0.00034646297760255134,-0.11793789,stale_loss_72h,1951.4,-0.06,1868.78,-0.01548657815989607,1808.77,1858.9,False,short_pullback_restart,1.0,True,1690988400000,1691371800000,"[{'amount': 0.185, 'safe_price': 1840.95, 'ft_order_side': 'sell', 'order_filled_timestamp': 1690988400000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 340.746037875}, {'amount': 0.185, 'safe_price': 1842.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1691371800000, 'ft_is_entry': False, 'ft_order_tag': 'stale_loss_72h', 'cost': 340.94038499999994}]",0.41698498762284164,0
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,ADA/USDT:USDT,341.8149,341.8149,1171.0,2023-08-06 14:00:00+00:00,2023-08-07 02:50:00+00:00,0.2919,0.2959,0.0005,0.0005,770,-0.014517619739132742,-4.95985757,stop_loss,0.3094,-0.06,0.2959,-0.014015187789169437,0.2903,0.2961,False,short_pullback_restart,1.0,True,1691330400000,1691376600000,"[{'amount': 1171.0, 'safe_price': 0.2919, 'ft_order_side': 'sell', 'order_filled_timestamp': 1691330400000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 341.9858074499999}, {'amount': 1171.0, 'safe_price': 0.2959, 'ft_order_side': 'buy', 'order_filled_timestamp': 1691376600000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 346.67214944999995}]",0.068299330295,0
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,NEAR/USDT:USDT,294.336,294.336,219.0,2023-08-06 14:00:00+00:00,2023-08-08 00:10:00+00:00,1.344,1.342,0.0005,0.0005,2050,0.0008570832831614765,0.25214433,trailing_stop_loss,1.424,-0.06,1.342,-0.02025531914893608,1.3,1.363,False,short_pullback_restart,1.0,True,1691330400000,1691453400000,"[{'amount': 219.0, 'safe_price': 1.344, 'ft_order_side': 'sell', 'order_filled_timestamp': 1691330400000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 294.483168}, {'amount': 219.0, 'safe_price': 1.342, 'ft_order_side': 'buy', 'order_filled_timestamp': 1691453400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 294.04494900000003}]",0.10826132657480941,1
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,ADA/USDT:USDT,340.2135,340.2135,1185.0,2023-08-15 19:00:00+00:00,2023-08-15 19:05:00+00:00,0.2871,0.2864,0.0005,0.0005,5,0.0014401139963921353,0.48970125,profit_giveback_guard,0.3043,-0.06,0.2868,-0.05136693548387106,0.2728,0.2871,False,short_pullback_restart,1.0,True,1692126000000,1692126300000,"[{'amount': 1185.0, 'safe_price': 0.2871, 'ft_order_side': 'sell', 'order_filled_timestamp': 1692126000000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 340.38360675}, {'amount': 1185.0, 'safe_price': 0.2864, 'ft_order_side': 'buy', 'order_filled_timestamp': 1692126300000, 'ft_is_entry': False, 'ft_order_tag': 'profit_giveback_guard', 'cost': 339.55369199999996}]",0.0,1
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,ZEC/USDT:USDT,320.5068,320.5068,12.004,2023-08-17 15:00:00+00:00,2023-08-17 16:30:00+00:00,26.7,26.67,0.0005,0.0005,90,0.00022277056131061784,0.07136378,trailing_stop_loss,28.3,-0.06,26.67,-0.020401683244070323,26.12,26.86,False,short_pullback_restart,1.0,True,1692284400000,1692289800000,"[{'amount': 12.004, 'safe_price': 26.7, 'ft_order_side': 'sell', 'order_filled_timestamp': 1692284400000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 320.6670534}, {'amount': 12.004, 'safe_price': 26.67, 'ft_order_side': 'buy', 'order_filled_timestamp': 1692289800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 320.30675334}]",0.031570520000000005,3
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,BTC/USDT:USDT,312.3274,312.3274,0.011,2023-08-17 14:00:00+00:00,2023-08-17 21:40:00+00:00,28393.4,27566.1,0.0005,0.0005,460,0.028264089076806467,8.82323563,profit_giveback_guard,30097.0,-0.06,28365.0,-0.023748749413505577,24581.0,28500.0,False,short_compression_breakdown,1.0,True,1692280800000,1692308400000,"[{'amount': 0.011, 'safe_price': 28393.4, 'ft_order_side': 'sell', 'order_filled_timestamp': 1692280800000, 'ft_is_entry': True, 'ft_order_tag': 'short_compression_breakdown', 'cost': 312.4835637}, {'amount': 0.011, 'safe_price': 27566.1, 'ft_order_side': 'buy', 'order_filled_timestamp': 1692308400000, 'ft_is_entry': False, 'ft_order_tag': 'profit_giveback_guard', 'cost': 303.37871354999993}]",0.030712879999999998,3
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,ETH/USDT:USDT,339.68968,339.68968,0.191,2023-08-17 15:00:00+00:00,2023-08-17 21:40:00+00:00,1778.48,1704.5,0.0005,0.0005,400,0.0407083219850371,13.82128277,profit_giveback_guard,1885.18,-0.06,1776.7,-0.024336560026290144,1492.66,1779.46,False,short_pullback_restart,1.0,True,1692284400000,1692308400000,"[{'amount': 0.191, 'safe_price': 1778.48, 'ft_order_side': 'sell', 'order_filled_timestamp': 1692284400000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 339.85952484}, {'amount': 0.191, 'safe_price': 1704.5, 'ft_order_side': 'buy', 'order_filled_timestamp': 1692308400000, 'ft_is_entry': False, 'ft_order_tag': 'profit_giveback_guard', 'cost': 325.72227975}]",0.023727362858271206,3
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,XRP/USDT:USDT,224.3949,224.3949,391.0,2023-08-17 16:30:00+00:00,2023-08-17 21:40:00+00:00,0.5739,0.5492,0.0005,0.0005,310,0.04208141708073064,9.43813395,profit_giveback_guard,0.6083,-0.06,0.5733,-0.02306584582441107,0.4082,0.5796,False,short_pullback_restart,1.0,True,1692289800000,1692308400000,"[{'amount': 391.0, 'safe_price': 0.5739, 'ft_order_side': 'sell', 'order_filled_timestamp': 1692289800000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 224.50709744999997}, {'amount': 391.0, 'safe_price': 0.5492, 'ft_order_side': 'buy', 'order_filled_timestamp': 1692308400000, 'ft_is_entry': False, 'ft_order_tag': 'profit_giveback_guard', 'cost': 214.8445686}]",0.0,3
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,BNB/USDT:USDT,94.3194,94.3194,0.42,2023-08-17 16:30:00+00:00,2023-08-17 21:40:00+00:00,224.57,221.75,0.0005,0.0005,310,0.011569395153113806,1.0906728,profit_giveback_guard,238.04,-0.06,224.34,-0.09741931223401656,204.43,226.66,False,short_pullback_restart,1.0,True,1692289800000,1692308400000,"[{'amount': 0.42, 'safe_price': 224.57, 'ft_order_side': 'sell', 'order_filled_timestamp': 1692289800000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 94.36655969999998}, {'amount': 0.42, 'safe_price': 221.75, 'ft_order_side': 'buy', 'order_filled_timestamp': 1692308400000, 'ft_is_entry': False, 'ft_order_tag': 'profit_giveback_guard', 'cost': 93.18156749999999}]",0.0,3
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,LINK/USDT:USDT,351.8996,351.8996,57.35,2023-08-21 11:00:00+00:00,2023-08-21 15:25:00+00:00,6.136,6.121,0.0005,0.0005,265,0.0014465348853018357,0.50878053,profit_lock_pullback_restart,6.504,-0.06,6.129,-0.021643999999999997,6.0,6.233,False,short_pullback_restart,1.0,True,1692615600000,1692631500000,"[{'amount': 57.35, 'safe_price': 6.136, 'ft_order_side': 'sell', 'order_filled_timestamp': 1692615600000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 352.0755498}, {'amount': 57.35, 'safe_price': 6.121, 'ft_order_side': 'buy', 'order_filled_timestamp': 1692631500000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_pullback_restart', 'cost': 351.214869675}]",0.0,0
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,NEAR/USDT:USDT,227.6,227.6,200.0,2023-08-21 11:00:00+00:00,2023-08-21 15:25:00+00:00,1.138,1.136,0.0005,0.0005,265,0.0007587273425816599,0.1726,trailing_stop_loss,1.206,-0.06,1.136,-0.027904159132007056,1.106,1.154,False,short_pullback_restart,1.0,True,1692615600000,1692631500000,"[{'amount': 200.0, 'safe_price': 1.138, 'ft_order_side': 'sell', 'order_filled_timestamp': 1692615600000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 227.71379999999996}, {'amount': 200.0, 'safe_price': 1.136, 'ft_order_side': 'buy', 'order_filled_timestamp': 1692631500000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 227.31359999999998}]",0.0,0
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,XRP/USDT:USDT,352.08922,352.08922,686.2,2023-08-22 14:00:00+00:00,2023-08-22 18:35:00+00:00,0.5131,0.5117,0.0005,0.0005,275,0.0017017727152054156,0.59887624,profit_lock_pullback_restart,0.5438,-0.06,0.5237,-0.020705088888825163,0.5028,0.5171,False,short_pullback_restart,1.0,True,1692712800000,1692729300000,"[{'amount': 686.2, 'safe_price': 0.5131, 'ft_order_side': 'sell', 'order_filled_timestamp': 1692712800000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 352.26526461}, {'amount': 686.2, 'safe_price': 0.5117, 'ft_order_side': 'buy', 'order_filled_timestamp': 1692729300000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_pullback_restart', 'cost': 351.30410427000004}]",-0.0101948763616392,1
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,NEAR/USDT:USDT,230.109,230.109,209.0,2023-08-22 18:00:00+00:00,2023-08-22 20:45:00+00:00,1.101,1.137,0.0005,0.0005,165,-0.03373076183868501,-7.757871,stop_loss,1.167,-0.06,1.137,-0.03274851252445843,1.092,1.14,False,short_pullback_restart,1.0,True,1692727200000,1692737100000,"[{'amount': 209.0, 'safe_price': 1.101, 'ft_order_side': 'sell', 'order_filled_timestamp': 1692727200000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 230.2240545}, {'amount': 209.0, 'safe_price': 1.137, 'ft_order_side': 'buy', 'order_filled_timestamp': 1692737100000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 237.7518165}]",0.0,1
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,ZEC/USDT:USDT,222.46632,222.46632,9.036,2023-08-24 15:00:00+00:00,2023-08-24 22:50:00+00:00,24.62,24.52,0.0005,0.0005,470,0.0029240814736469375,0.65018439,profit_lock_pullback_restart,26.09,-0.06,24.59,-0.024380674718867068,24.01,24.73,False,short_pullback_restart,1.0,True,1692889200000,1692917400000,"[{'amount': 9.036, 'safe_price': 24.62, 'ft_order_side': 'sell', 'order_filled_timestamp': 1692889200000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 222.57755315999998}, {'amount': 9.036, 'safe_price': 24.52, 'ft_order_side': 'buy', 'order_filled_timestamp': 1692917400000, 'ft_is_entry': False, 'ft_order_tag': 'profit_lock_pullback_restart', 'cost': 221.67350135999996}]",-0.0314010885384,3
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,ADA/USDT:USDT,222.9992,222.9992,863.0,2023-08-26 09:00:00+00:00,2023-08-26 21:50:00+00:00,0.2584,0.2615,0.0005,0.0005,770,-0.013108860357733764,-2.92180374,stop_loss,0.2739,-0.06,0.2615,-0.01219574364346232,0.258,0.2616,False,short_pullback_restart,1.0,True,1693040400000,1693086600000,"[{'amount': 863.0, 'safe_price': 0.2584, 'ft_order_side': 'sell', 'order_filled_timestamp': 1693040400000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 223.1106996}, {'amount': 863.0, 'safe_price': 0.2615, 'ft_order_side': 'buy', 'order_filled_timestamp': 1693086600000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 225.78733724999998}]",-0.022166893728000004,5
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,SOL/USDT:USDT,196.38675,196.38675,9.25,2023-08-24 15:00:00+00:00,2023-08-27 10:50:00+00:00,21.231,20.701,0.0005,0.0005,4070,0.022835343624046576,4.48231664,profit_giveback_guard,22.504,-0.06,21.209,-0.026212937874975806,20.077,21.332,False,short_pullback_restart,1.0,True,1692889200000,1693133400000,"[{'amount': 9.25, 'safe_price': 21.231, 'ft_order_side': 'sell', 'order_filled_timestamp': 1692889200000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 196.484943375}, {'amount': 9.25, 'safe_price': 20.701, 'ft_order_side': 'buy', 'order_filled_timestamp': 1693133400000, 'ft_is_entry': False, 'ft_order_tag': 'profit_giveback_guard', 'cost': 191.579992125}]",-0.22624785933783867,6
raw_be_guard_profit_lock_3y,Raw + Breakeven + Guard + ProfitLock,3y,profit_lock,ETH/USDT:USDT,348.75484,348.75484,0.212,2023-08-24 15:00:00+00:00,2023-08-27 15:05:00+00:00,1645.07,1658.32,0.0005,0.0005,4325,-0.009128082326959885,-3.18187116,stale_loss_72h,1743.77,-0.06,1680.21,-0.021364034376196717,1631.66,1676.73,False,short_pullback_restart,1.0,True,1692889200000,1693148700000,"[{'amount': 0.212, 'safe_price': 1645.07, 'ft_order_side': 'sell', 'order_filled_timestamp': 1692889200000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 348.92921742}, {'amount': 0.212, 'safe_price': 1658.32, 'ft_order_side': 'buy', 'order_filled_timestamp': 1693148700000, 'ft_is_entry': False, 'ft_order_tag': 'stale_loss_72h', 'cost': 351.73962191999993}]",-0.022711819646886178,6
